2,6,2020-01-14,t+a+b+i+n+d
3,10,2020-08-26,d+r+j+i+f+r+f+q+c+i
2,7,2020-04-29,o+r+k+h+t+k+s
2,7,2020-04-27,g+d+o+k+d+q+a
3,10,2020-10-25,k+k+b+j+b+w+u+h+i+o
2,6,2020-09-14,n+d+d+j+k+v
2,3,2020-08-08,o+b+p
3,10,2020-05-30,q+b+u+g+v+k+u+o+t+n
3,10,2020-01-16,w+j+t+l+f+q+c+b+k+n
1,1,2020-01-02,d
2,2,2020-07-02,t+p
2,6,2020-11-21,j+q+m+j+f+r
2,7,2020-11-21,n+o+b+r+e+h+h
3,9,2020-10-14,y+a+e+t+q+h+u+j+d
2,3,2020-07-11,t+m+u
2,5,2020-01-16,q+u+b+d+c
3,9,2020-02-23,k+i+r+n+g+b+j+u+v
1,1,2020-07-17,r
2,7,2020-12-30,i+q+h+k+e+w+l
2,2,2020-03-03,e+q
2,7,2020-01-28,m+k+d+a+y+q+r
2,5,2020-11-10,g+r+k+f+f
1,1,2020-12-23,i
1,1,2020-01-19,k
3,10,2020-11-02,r+c+s+l+v+b+e+l+f+w
3,10,2020-09-18,s+b+k+c+l+s+r+l+e+i
2,6,2020-02-23,y+h+a+s+b+b
2,7,2020-02-11,b+v+q+u+a+t+l
3,10,2020-04-27,x+w+h+f+r+f+t+r+m+v
1,1,2020-07-19,p
3,10,2020-09-30,p+f+l+k+x+r+h+v+e+o
3,10,2020-04-05,m+s+w+j+x+o+b+j+w+b
2,7,2020-09-13,f+t+o+v+x+s+k
2,7,2020-05-18,d+y+t+c+p+v+r
3,8,2020-09-15,v+w+i+n+i+f+f+a
2,6,2020-01-04,e+g+v+s+s+y
3,8,2020-07-10,r+v+w+d+d+u+n+j
2,4,2020-01-19,c+h+l+r
2,7,2020-04-12,h+d+y+b+n+s+d
2,5,2020-10-18,v+f+e+q+p
2,4,2020-12-05,b+x+c+b
3,8,2020-03-24,u+q+e+g+k+r+c+y
2,7,2020-03-30,d+i+a+n+j+t+r
3,10,2020-03-01,n+d+k+s+x+j+v+i+x+k
2,2,2020-05-11,o+k
2,6,2020-08-27,y+d+j+t+s+s
2,4,2020-09-04,r+q+n+v
2,6,2020-02-28,p+h+e+c+b+d
2,5,2020-10-22,e+s+j+u+d
3,10,2020-08-22,d+v+j+n+h+y+m+j+b+g
2,6,2020-12-17,w+y+w+c+o+m
2,6,2020-05-19,q+u+l+k+x+n
3,9,2020-06-06,t+l+a+f+n+f+w+h+e
2,2,2020-05-19,r+i
3,9,2020-12-28,p+e+c+n+d+h+c+o+x
3,10,2020-09-25,k+g+s+w+h+w+v+l+q+i
2,3,2020-08-26,n+h+j
2,5,2020-05-09,l+j+a+o+t
2,3,2020-03-14,g+e+o
3,8,2020-05-14,u+p+t+c+w+u+l+y
2,3,2020-01-17,a+g+q
2,5,2020-08-24,y+o+b+q+q
3,8,2020-05-29,w+y+s+q+i+d+t+b
2,4,2020-02-03,w+v+w+p
2,4,2020-10-31,t+n+h+f
2,6,2020-10-30,n+q+q+b+x+l
3,10,2020-12-27,b+k+r+m+x+h+l+y+k+b
2,7,2020-05-01,w+u+v+a+k+h+i
3,9,2020-05-06,s+h+q+u+p+q+n+x+j
2,2,2020-12-08,c+s
2,6,2020-09-13,b+k+n+n+t+y
2,5,2020-08-09,c+b+i+h+g
2,6,2020-06-27,m+i+h+e+k+u
2,3,2020-03-18,b+x+u
2,6,2020-09-17,b+f+x+p+r+h
2,4,2020-09-15,j+t+x+t
3,9,2020-02-19,x+w+o+q+r+t+d+h+h
2,2,2020-03-31,v+y
3,8,2020-01-08,l+e+s+y+x+l+q+g
2,3,2020-10-15,g+w+i
2,6,2020-09-13,n+l+q+n+b+i
3,9,2020-07-01,f+h+t+a+j+d+g+h+s
1,1,2020-03-17,s
2,4,2020-10-17,x+t+e+b
3,10,2020-09-17,s+k+r+s+y+i+h+e+t+y
1,1,2020-05-11,t
2,2,2020-03-08,w+w
3,8,2020-03-19,g+c+t+i+e+n+o+d
3,9,2020-11-03,b+w+d+i+w+e+k+a+c
3,9,2020-01-14,t+n+g+x+e+a+v+l+a
2,3,2020-04-11,x+c+j
2,6,2020-10-25,g+x+t+y+m+h
1,1,2020-10-09,w
3,8,2020-04-04,m+x+h+l+o+q+q+k
2,6,2020-07-02,l+p+s+w+l+g
2,5,2020-04-26,t+y+g+q+j
1,1,2020-01-11,l
3,10,2020-12-04,i+x+h+n+b+w+m+s+v+o
2,2,2020-01-03,f+d
1,1,2020-07-20,g
2,3,2020-05-26,t+p+a
3,9,2020-07-19,k+h+g+n+v+e+o+q+d
2,7,2020-05-13,f+s+i+x+k+q+h
1,1,2020-02-03,b
2,3,2020-05-09,t+c+n
2,4,2020-11-22,n+y+m+d
3,8,2020-06-05,k+i+p+b+f+e+u+l
2,5,2020-02-17,u+t+v+v+h
2,2,2020-10-30,l+h
2,4,2020-01-28,l+h+w+v
1,1,2020-11-20,o
1,1,2020-08-09,k
3,10,2020-09-25,g+a+h+q+y+f+q+y+y+l
3,9,2020-06-03,v+g+n+o+o+u+d+n+t
2,2,2020-09-26,f+c
1,1,2020-03-02,v
3,8,2020-10-29,a+a+i+n+y+g+c+i
2,5,2020-03-06,k+r+q+g+y
2,3,2020-06-29,w+d+y
3,8,2020-04-28,l+d+o+o+k+e+v+y
1,1,2020-02-04,m
2,5,2020-10-11,h+x+c+a+s
2,2,2020-07-15,i+b
2,6,2020-01-03,x+g+i+k+a+l
2,2,2020-04-06,t+v
2,5,2020-07-05,g+o+b+y+t
1,1,2020-09-09,r
2,2,2020-10-22,a+q
3,9,2020-07-26,a+d+p+v+l+x+g+e+t
2,4,2020-03-05,y+i+y+r
1,1,2020-10-25,y
2,4,2020-10-30,t+k+r+o
2,3,2020-01-30,a+s+r
2,4,2020-05-23,r+p+g+m
3,10,2020-05-07,b+d+q+k+f+h+v+s+l+t
2,4,2020-09-21,n+t+n+v
1,1,2020-10-23,s
3,8,2020-05-30,u+j+l+h+k+d+v+s
2,5,2020-02-01,v+f+m+k+y
3,8,2020-06-06,m+i+o+i+h+x+i+n
3,10,2020-08-20,t+y+w+m+d+r+y+p+c+x
2,4,2020-03-17,u+b+n+o
3,8,2020-04-17,k+c+e+p+o+m+b+d
2,2,2020-11-05,m+h
3,9,2020-08-01,s+i+g+s+q+n+e+m+j
2,4,2020-12-25,a+c+e+y
3,10,2020-09-23,q+q+m+h+y+o+a+m+i+l
2,4,2020-11-20,x+j+a+b
2,4,2020-01-10,u+f+g+p
3,8,2020-04-18,h+x+f+p+r+a+e+h
2,7,2020-11-15,f+m+i+x+j+p+e
2,2,2020-09-18,m+n
2,2,2020-05-02,y+k
1,1,2020-09-09,e
2,6,2020-06-16,o+a+o+b+g+p
2,5,2020-11-10,v+c+c+v+s
2,6,2020-05-23,r+n+x+r+u+n
3,10,2020-02-01,o+q+s+m+w+y+j+w+k+p
2,5,2020-04-27,g+i+l+b+x
2,6,2020-02-09,m+h+a+b+c+u
2,5,2020-01-20,t+t+x+k+v
2,4,2020-08-29,o+d+k+l
2,3,2020-01-08,c+p+h
2,5,2020-01-23,g+u+f+d+o
3,10,2020-04-24,s+j+e+n+n+y+r+u+m+a
2,6,2020-02-29,h+s+a+t+m+u
2,7,2020-09-16,b+s+g+i+i+g+a
2,7,2020-03-16,b+u+q+g+u+w+y
3,10,2020-11-02,j+j+w+c+o+k+w+v+g+x
2,6,2020-04-09,d+u+n+o+q+o
2,5,2020-09-27,t+x+d+p+m
2,3,2020-06-01,k+g+y
1,1,2020-12-07,q
2,3,2020-04-23,v+x+g
2,2,2020-03-15,c+a
2,3,2020-06-10,t+j+m
2,4,2020-06-08,f+n+i+l
3,10,2020-11-29,h+j+h+w+s+d+p+m+r+p
1,1,2020-04-18,q
3,9,2020-06-26,n+l+r+a+k+k+p+d+y
1,1,2020-02-01,m
2,7,2020-06-08,a+a+x+u+v+v+l
3,10,2020-03-23,l+r+t+g+o+u+x+d+i+g
3,10,2020-09-19,u+s+d+q+l+n+r+b+x+p
1,1,2020-02-17,v
3,9,2020-01-19,w+p+c+w+j+m+u+j+q
2,3,2020-06-23,b+u+x
2,4,2020-11-26,p+d+f+q
2,6,2020-06-04,i+t+p+p+g+d
3,10,2020-10-26,q+b+q+u+a+y+k+b+i+k
3,8,2020-07-29,x+v+j+v+y+y+o+c
1,1,2020-03-11,u
2,7,2020-01-03,b+w+k+u+c+n+t
2,2,2020-06-03,q+i
3,8,2020-06-09,x+w+w+j+a+s+m+a
2,7,2020-03-22,b+h+o+k+i+o+g
2,4,2020-06-19,w+f+n+d
2,6,2020-08-27,n+w+e+k+h+r
2,6,2020-08-22,o+g+e+e+u+g
2,6,2020-12-10,p+n+l+q+k+j
3,8,2020-05-01,q+l+f+j+k+o+k+d
3,10,2020-04-12,w+u+n+v+d+r+p+b+a+h
2,5,2020-04-11,l+d+g+j+a
2,6,2020-01-20,h+j+y+u+l+s
2,3,2020-09-18,m+b+x
2,7,2020-02-07,y+j+h+p+o+i+n
1,1,2020-11-09,y
2,4,2020-12-06,i+e+v+u
3,10,2020-01-06,e+l+v+m+f+t+o+d+o+p
3,8,2020-07-05,l+p+d+v+q+p+i+t
2,2,2020-12-01,g+r
2,7,2020-08-02,s+u+r+n+r+c+f
1,1,2020-11-15,n
2,3,2020-01-22,a+b+u
2,5,2020-01-28,j+y+x+y+r
2,6,2020-06-18,v+j+v+m+x+q
3,9,2020-10-01,s+l+x+u+x+i+h+w+q
2,6,2020-06-11,l+r+d+t+x+g
2,7,2020-11-21,r+s+q+r+h+e+n
3,10,2020-02-02,u+d+v+d+u+d+a+k+w+y
2,7,2020-02-11,r+j+f+x+u+d+f
2,2,2020-11-29,j+e
2,4,2020-07-27,y+a+w+y
2,4,2020-10-09,q+a+g+j
2,3,2020-08-05,e+v+m
2,7,2020-01-06,d+o+o+r+m+b+j
2,2,2020-09-20,n+e
3,9,2020-09-27,n+r+u+w+c+d+x+y+o
2,4,2020-04-21,o+v+c+h
1,1,2020-01-02,q
1,1,2020-01-18,d
2,4,2020-05-18,a+n+l+n
2,2,2020-04-12,h+e
3,8,2020-07-05,v+y+a+k+u+h+w+p
3,8,2020-05-25,h+y+o+p+n+b+n+d
2,2,2020-08-19,j+q
3,9,2020-06-25,v+k+c+c+u+o+i+d+d
2,5,2020-05-04,c+p+n+m+r
1,1,2020-12-26,i
3,8,2020-10-26,u+a+j+m+a+l+u+a
2,4,2020-09-08,c+i+y+q
2,5,2020-04-19,w+i+n+t+v
3,9,2020-08-12,t+c+v+v+j+y+r+o+s
2,3,2020-11-21,d+w+f
3,9,2020-05-29,l+e+m+b+b+a+n+d+a
3,10,2020-12-11,f+o+r+j+k+c+m+p+j+t
2,5,2020-02-01,e+m+o+p+w
2,3,2020-02-03,v+o+i
2,7,2020-09-12,i+k+e+o+c+p+h
2,3,2020-07-30,o+n+h
2,4,2020-09-25,f+b+b+v
2,6,2020-04-19,j+n+s+w+p+x
1,1,2020-03-18,x
2,3,2020-10-08,m+h+h
2,5,2020-03-08,o+t+m+j+u
2,3,2020-03-04,a+u+o
2,6,2020-02-20,u+q+b+r+l+a
3,9,2020-07-12,o+a+q+k+x+w+v+r+e
2,2,2020-04-09,g+i
3,9,2020-05-26,i+n+a+q+b+y+c+r+m
3,8,2020-07-16,y+h+m+e+t+r+r+g
3,8,2020-06-11,k+h+w+y+p+i+k+r
2,2,2020-08-04,c+v
1,1,2020-09-24,d
3,9,2020-02-24,v+x+j+x+o+m+g+h+p
2,3,2020-06-04,s+h+x
2,7,2020-12-11,y+e+n+r+r+h+b
3,10,2020-09-23,r+b+i+g+h+q+h+k+q+i
2,4,2020-03-14,j+e+j+s
2,3,2020-10-23,s+a+r
3,8,2020-10-05,w+l+l+r+j+b+m+p
2,3,2020-07-15,l+r+c
3,10,2020-02-29,f+v+l+p+a+k+h+g+g+u
2,7,2020-05-18,j+s+l+q+v+r+p
3,8,2020-08-10,n+u+w+u+q+s+h+m
3,10,2020-12-30,n+d+o+j+v+p+f+e+y+u
3,9,2020-03-06,x+k+u+e+e+n+h+w+o
3,8,2020-12-29,u+o+q+a+s+m+u+g
3,10,2020-06-09,v+r+m+p+b+f+g+k+u+k
2,7,2020-10-25,u+g+a+c+l+n+i
2,7,2020-03-19,j+t+k+i+o+k+h
2,6,2020-08-01,c+b+d+d+x+n
3,10,2020-11-25,w+s+p+a+d+m+m+g+q+r
3,8,2020-02-20,d+d+r+h+m+k+g+g
2,3,2020-04-21,t+l+h
2,3,2020-08-12,y+m+x
2,3,2020-12-22,e+l+j
2,3,2020-10-26,w+c+t
3,8,2020-06-14,t+u+e+r+a+f+a+b
3,10,2020-09-03,g+i+h+f+j+w+a+b+a+n
2,2,2020-02-07,t+c
2,7,2020-01-08,u+n+o+b+i+r+f
2,4,2020-04-15,g+c+w+l
2,5,2020-10-08,h+i+c+w+y
2,6,2020-11-25,h+o+k+w+w+s
2,4,2020-05-23,t+i+n+h
2,4,2020-01-21,t+k+e+t
3,10,2020-01-04,g+r+s+d+a+q+m+s+x+x
3,9,2020-06-05,m+t+e+s+a+k+i+t+r
3,8,2020-09-12,w+v+j+l+r+o+p+i
3,10,2020-08-08,s+q+g+k+h+p+b+l+u+f
3,10,2020-11-10,s+n+x+f+h+h+t+g+b+g
3,10,2020-06-26,h+k+j+u+q+u+g+k+k+i
2,4,2020-08-16,g+a+t+u
3,10,2020-06-21,v+b+m+v+y+q+m+x+f+u
3,8,2020-06-20,s+j+w+p+a+f+b+y
1,1,2020-01-04,a
2,2,2020-09-21,x+v
2,4,2020-09-05,x+n+u+b
3,8,2020-11-17,j+u+s+x+r+g+v+q
3,10,2020-09-15,h+m+e+h+h+p+s+h+k+i
2,6,2020-09-13,i+w+e+b+t+b
2,7,2020-01-25,l+s+t+f+c+c+o
2,2,2020-11-21,f+y
2,6,2020-03-20,h+s+m+u+i+w
3,10,2020-03-21,g+i+f+w+x+p+q+m+a+y
3,10,2020-10-15,y+b+r+g+p+l+l+j+x+m
3,8,2020-05-25,c+o+s+k+y+p+s+j
2,2,2020-03-26,w+q
2,2,2020-06-30,o+w
2,2,2020-07-22,g+x
1,1,2020-03-16,j
3,8,2020-01-23,d+p+p+y+v+h+i+l
2,3,2020-07-31,r+c+l
2,5,2020-11-24,p+h+v+s+n
2,3,2020-01-29,h+u+c
3,9,2020-08-16,g+t+b+w+w+g+x+c+d
1,1,2020-08-20,f
3,8,2020-10-28,l+g+j+y+c+q+p+x
2,3,2020-05-09,a+r+o
3,10,2020-01-21,l+g+i+s+q+e+c+o+w+j
2,6,2020-01-08,w+r+g+k+d+b
3,9,2020-11-29,y+l+j+y+y+q+s+k+s
2,5,2020-08-13,y+h+t+g+r
2,5,2020-10-08,u+d+r+e+c
2,7,2020-06-28,v+k+h+e+w+h+n
2,5,2020-11-05,t+v+g+m+q
3,8,2020-05-20,y+r+p+y+s+y+y+d
3,8,2020-05-14,o+o+h+j+r+w+n+l
2,6,2020-05-05,j+w+d+k+e+r
3,8,2020-11-12,w+k+g+n+j+v+g+f
3,9,2020-05-31,p+q+m+n+q+r+s+w+p
3,8,2020-12-17,t+y+d+s+w+m+s+h
1,1,2020-06-22,h
2,3,2020-01-25,i+o+y
2,7,2020-11-14,h+v+s+p+c+k+v
3,8,2020-06-24,j+v+k+m+m+a+x+f
3,8,2020-12-22,d+v+w+w+e+b+m+o
2,2,2020-05-29,b+r
2,3,2020-10-19,r+n+s
2,4,2020-05-12,d+s+j+j
3,10,2020-05-12,b+y+o+e+c+m+t+c+j+a
3,8,2020-02-02,o+s+s+k+x+o+u+c
2,4,2020-05-05,p+i+d+c
2,7,2020-11-17,v+a+v+i+f+j+u
3,9,2020-05-07,t+y+p+n+n+c+o+g+m
1,1,2020-06-05,n
2,3,2020-09-05,f+n+g
2,5,2020-08-02,k+n+k+b+r
2,6,2020-09-24,a+b+w+j+v+g
1,1,2020-04-14,b
2,3,2020-08-11,x+n+u
3,10,2020-06-14,m+j+p+s+h+w+r+y+v+r
2,7,2020-11-10,n+e+k+i+h+m+j
2,7,2020-02-02,d+i+b+y+m+q+p
2,4,2020-11-16,t+c+b+h
2,6,2020-07-21,r+o+n+q+f+n
2,3,2020-12-07,b+j+v
1,1,2020-06-08,u
2,6,2020-08-30,a+x+l+f+h+o
2,5,2020-06-26,g+f+i+t+l
1,1,2020-05-02,l
2,6,2020-02-21,f+k+q+v+t+v
2,3,2020-02-04,r+s+m
3,10,2020-04-03,f+h+b+h+d+n+x+o+a+l
1,1,2020-01-04,n
1,1,2020-03-12,i
2,6,2020-09-25,r+c+h+g+m+r
3,10,2020-09-14,p+g+y+f+f+f+u+q+k+q
3,10,2020-06-21,o+k+u+i+h+d+q+w+j+y
3,9,2020-05-09,t+c+p+q+k+m+l+j+m
2,6,2020-08-09,a+d+k+p+x+k
2,7,2020-08-11,w+l+t+d+g+o+m
2,3,2020-08-25,y+j+t
2,5,2020-07-11,j+f+l+q+g
3,8,2020-07-29,c+i+n+k+t+b+o+n
1,1,2020-07-29,h
2,3,2020-04-06,a+p+c
3,8,2020-08-01,s+k+t+l+v+h+p+s
1,1,2020-06-07,b
2,4,2020-03-28,l+x+w+w
2,3,2020-05-19,g+v+c
3,10,2020-04-11,v+c+u+k+r+t+l+k+m+v
2,7,2020-02-18,d+m+t+w+b+v+l
2,6,2020-05-04,t+j+l+c+t+r
1,1,2020-03-04,q
3,8,2020-02-20,r+j+i+v+g+e+h+f
2,5,2020-06-15,g+a+b+y+c
2,2,2020-02-02,u+j
2,2,2020-06-01,b+y
2,3,2020-08-26,w+b+s
2,2,2020-09-07,v+v
3,9,2020-01-17,w+w+u+a+r+h+q+r+t
2,3,2020-07-25,y+p+s
2,6,2020-03-18,n+e+v+m+f+a
3,10,2020-01-11,u+q+n+m+a+x+t+d+j+m
2,2,2020-05-23,d+k
2,4,2020-08-01,d+i+o+e
3,8,2020-12-11,p+f+u+h+b+b+j+q
2,5,2020-12-27,r+v+j+j+t
2,5,2020-01-27,r+c+s+n+g
2,5,2020-02-04,e+n+f+d+t
3,8,2020-12-06,f+s+b+q+v+h+y+d
2,3,2020-12-09,n+f+w
3,8,2020-07-08,q+d+h+e+f+g+a+j
2,3,2020-12-11,s+i+a
2,2,2020-12-14,c+h
2,3,2020-03-08,v+k+i
2,5,2020-06-23,g+d+d+t+v
3,9,2020-01-09,l+b+r+q+k+q+d+b+b
2,3,2020-05-16,j+a+h
3,9,2020-08-30,l+h+g+n+s+l+v+g+o
1,1,2020-10-26,c
3,8,2020-05-05,g+r+i+j+k+r+p+i
3,8,2020-02-28,q+a+y+j+i+b+r+h
2,6,2020-05-01,k+v+u+g+d+j
3,8,2020-07-10,g+u+r+b+p+b+h+h
2,3,2020-09-06,m+x+g
2,3,2020-01-24,l+n+h
1,1,2020-12-28,l
3,10,2020-09-21,e+q+r+t+g+b+k+v+a+n
2,7,2020-01-01,r+o+w+h+i+d+h
2,6,2020-01-09,n+e+r+p+d+s
2,7,2020-09-20,p+j+h+i+o+n+b
2,6,2020-12-22,h+m+g+p+t+i
3,10,2020-12-07,r+h+a+f+u+l+h+x+y+i
3,9,2020-06-12,v+u+p+t+v+m+a+w+n
2,5,2020-08-09,j+d+q+m+a
3,8,2020-12-23,u+q+c+i+a+n+r+s
2,6,2020-06-29,h+w+s+j+b+c
2,5,2020-12-17,r+d+d+i+f
2,6,2020-06-08,m+a+s+n+h+q
2,5,2020-10-29,n+q+a+k+q
2,6,2020-11-12,y+g+d+e+x+o
2,2,2020-10-07,v+a
3,8,2020-12-18,q+p+y+w+g+v+g+r
3,8,2020-04-29,l+c+d+x+v+v+f+s
2,6,2020-08-02,u+c+t+p+b+v
3,8,2020-12-15,y+r+i+m+h+t+u+h
2,5,2020-04-19,j+t+y+h+g
2,7,2020-05-31,x+u+o+g+i+a+f
3,8,2020-12-17,r+h+r+b+j+o+l+d
2,6,2020-06-23,a+u+j+i+j+p
2,2,2020-09-01,s+k
2,5,2020-09-09,k+e+f+n+q
2,7,2020-12-07,n+h+m+g+k+w+g
2,5,2020-02-27,b+l+u+o+p
2,5,2020-09-19,x+t+q+p+a
3,9,2020-04-08,p+n+a+a+f+q+n+v+k
2,5,2020-06-25,j+n+r+g+x
1,1,2020-06-01,e
2,6,2020-03-27,j+g+b+v+o+j
3,10,2020-07-31,g+f+x+a+t+e+r+d+r+q
1,1,2020-01-17,i
3,9,2020-10-16,j+h+w+e+b+n+e+c+q
2,4,2020-08-12,r+o+r+g
1,1,2020-12-29,w
3,10,2020-05-17,a+u+r+f+l+m+n+o+c+v
3,9,2020-02-11,r+q+h+e+q+h+e+g+x
2,6,2020-02-03,j+t+f+g+u+o
2,3,2020-05-05,o+n+o
1,1,2020-02-09,b
3,10,2020-10-30,k+y+q+i+d+a+d+f+n+w
3,8,2020-12-27,h+q+c+r+l+i+t+m
3,8,2020-07-09,y+r+n+i+b+c+d+t
2,7,2020-02-02,o+v+x+g+i+r+q
1,1,2020-08-18,l
3,9,2020-12-03,l+a+u+a+a+d+r+v+f
3,8,2020-04-13,k+k+k+v+l+j+e+p
3,9,2020-12-15,j+e+v+a+s+v+y+y+q
2,4,2020-04-19,w+x+v+x
2,4,2020-12-08,w+o+t+s
1,1,2020-10-12,e
3,9,2020-11-22,x+s+m+n+w+k+x+u+r
2,3,2020-08-03,v+u+v
2,6,2020-12-04,k+l+u+j+a+t
2,3,2020-03-15,g+p+p
2,7,2020-01-14,e+u+h+u+b+s+a
3,9,2020-05-25,x+o+a+o+n+p+m+g+i
2,5,2020-10-18,l+q+n+t+b
3,8,2020-11-27,v+w+y+d+m+m+s+f
2,5,2020-12-04,s+c+k+e+v
2,2,2020-02-25,o+b
3,9,2020-06-18,c+o+i+n+r+r+k+g+v
2,3,2020-02-02,o+c+c
3,9,2020-06-08,o+k+e+a+e+f+g+e+r
1,1,2020-09-12,h
3,10,2020-05-06,h+w+j+b+x+e+x+i+n+r
2,5,2020-06-10,t+v+o+a+h
3,10,2020-04-30,h+r+h+b+o+o+f+q+q+o
2,4,2020-11-23,a+r+p+u
2,2,2020-07-12,o+f
2,5,2020-05-20,x+e+q+p+y
3,9,2020-07-04,e+b+c+v+b+m+e+o+g
3,8,2020-07-15,f+e+l+c+j+j+q+s
3,8,2020-09-17,u+a+k+r+h+m+w+v
2,2,2020-07-10,a+i
3,10,2020-04-18,w+x+p+d+y+l+d+q+p+i
3,10,2020-10-02,q+t+e+e+w+m+n+d+s+t
2,4,2020-04-22,s+u+f+i
3,10,2020-03-26,r+l+k+u+e+u+f+r+q+y
2,5,2020-12-28,j+a+g+q+k
2,7,2020-09-13,d+e+e+d+p+u+l
2,4,2020-02-02,u+h+d+t
2,4,2020-07-29,v+y+v+r
2,7,2020-11-21,s+k+h+v+y+m+v
3,9,2020-07-31,p+u+i+h+j+x+u+k+t
2,4,2020-12-30,b+x+e+i
2,5,2020-05-31,o+e+l+u+u
2,2,2020-02-25,i+r
2,5,2020-06-08,s+g+r+k+o
3,8,2020-03-08,c+k+p+i+b+v+x+u
3,10,2020-06-27,l+d+t+m+k+u+t+p+s+q
1,1,2020-05-11,l
2,7,2020-08-04,t+d+g+l+u+h+l
3,9,2020-09-29,y+u+t+v+g+a+a+y+p
2,2,2020-03-02,w+x
2,5,2020-02-05,d+s+r+l+f
2,4,2020-05-21,m+i+o+c
3,9,2020-02-05,t+s+m+m+t+m+h+i+l
2,5,2020-11-04,n+b+w+x+m
3,9,2020-05-17,f+l+m+y+l+t+f+o+p
3,9,2020-08-11,q+m+k+w+y+j+j+e+e
2,2,2020-08-29,b+m
2,5,2020-03-25,v+k+l+s+i
2,3,2020-12-18,v+i+f
2,5,2020-08-16,h+i+u+d+w
3,9,2020-11-26,y+t+q+o+l+f+r+a+q
2,7,2020-07-08,c+q+q+l+f+k+o
1,1,2020-01-27,b
1,1,2020-12-08,c
2,6,2020-07-30,w+p+y+e+d+j
2,2,2020-02-02,p+g
2,3,2020-02-02,x+n+d
2,3,2020-02-18,b+q+e
2,3,2020-01-09,m+q+l
2,6,2020-06-05,b+v+o+a+y+k
3,8,2020-11-04,s+y+a+e+n+v+b+n
2,4,2020-12-19,g+d+x+p
3,10,2020-07-14,n+j+v+s+s+k+o+g+e+l
1,1,2020-01-14,c
3,9,2020-04-21,l+j+f+n+j+u+g+p+d
2,7,2020-02-25,p+b+b+h+m+f+b
1,1,2020-08-14,b
2,3,2020-11-11,f+h+h
2,5,2020-06-16,t+l+o+j+d
3,10,2020-09-02,i+b+q+v+m+f+e+e+q+f
2,3,2020-07-06,o+f+n
3,9,2020-02-16,j+j+i+f+s+x+w+p+a
3,8,2020-05-31,a+l+s+j+r+k+m+w
2,4,2020-11-27,c+c+k+n
2,5,2020-02-16,e+e+v+e+n
3,9,2020-07-29,l+t+x+m+y+l+i+v+u
3,9,2020-06-09,m+u+q+h+o+v+f+e+y
2,4,2020-06-20,y+g+l+a
3,9,2020-10-21,b+q+o+g+w+f+f+x+m
1,1,2020-01-13,p
2,5,2020-04-23,a+i+f+v+g
2,5,2020-02-13,e+s+i+p+t
3,9,2020-07-22,t+e+r+f+k+m+w+c+i
2,7,2020-06-22,a+k+n+i+k+d+q
2,7,2020-04-12,e+p+k+h+m+f+g
2,5,2020-07-16,r+x+o+m+w
3,10,2020-11-02,b+t+a+w+h+h+y+k+d+f
2,5,2020-03-15,k+q+m+n+n
2,4,2020-06-28,x+t+i+n
2,6,2020-01-04,v+r+w+u+d+x
3,8,2020-08-19,o+w+j+s+u+d+t+a
3,10,2020-01-10,g+t+o+u+k+a+a+x+f+g
2,3,2020-05-03,x+o+j
2,5,2020-02-06,a+t+h+d+c
2,5,2020-03-31,q+e+r+m+t
2,3,2020-12-21,e+u+r
3,9,2020-03-31,e+a+n+o+r+e+f+q+q
2,6,2020-05-24,f+r+j+c+b+y
2,3,2020-04-08,e+b+j
2,4,2020-04-12,v+v+u+c
2,4,2020-02-26,j+p+a+e
3,10,2020-12-25,d+b+p+y+n+n+v+d+w+y
2,7,2020-11-20,m+q+m+h+b+a+m
2,2,2020-10-08,m+p
2,4,2020-09-22,a+m+h+y
2,5,2020-09-16,q+a+c+e+b
3,8,2020-06-04,b+f+s+y+o+o+x+k
2,5,2020-06-17,u+u+k+v+a
2,5,2020-08-03,s+l+n+a+n
2,7,2020-08-25,a+s+b+m+h+e+r
2,7,2020-03-04,f+b+x+d+p+p+o
3,10,2020-10-23,v+h+n+f+q+r+i+c+h+n
2,5,2020-03-06,v+a+f+j+p
1,1,2020-12-04,a
1,1,2020-10-23,p
2,2,2020-04-03,m+q
2,7,2020-08-11,v+o+k+e+j+r+l
2,3,2020-09-16,q+e+k
1,1,2020-11-24,f
3,10,2020-03-19,v+q+x+f+p+e+o+n+n+l
3,9,2020-03-02,n+s+u+u+s+x+h+m+o
2,2,2020-09-24,s+c
2,6,2020-09-23,i+f+d+u+j+a
2,2,2020-01-16,t+w
2,5,2020-04-01,k+k+f+s+a
2,7,2020-05-31,s+w+p+c+n+r+a
2,6,2020-06-18,q+h+o+w+s+f
3,9,2020-01-06,w+h+r+x+l+f+v+e+f
1,1,2020-03-15,w
1,1,2020-08-14,d
3,9,2020-06-03,v+b+v+o+h+l+r+w+v
2,3,2020-08-13,p+m+j
2,7,2020-01-11,k+l+j+i+c+k+l
1,1,2020-04-10,k
2,6,2020-10-03,i+a+q+w+s+c
2,4,2020-06-26,l+o+i+v
2,5,2020-08-06,h+o+s+g+j
2,4,2020-07-01,n+t+o+p
2,3,2020-03-30,i+j+q
3,9,2020-11-16,t+b+g+g+p+y+h+t+t
2,6,2020-12-25,g+r+n+o+u+q
2,3,2020-09-20,h+t+f
3,8,2020-01-09,m+b+m+y+w+n+x+q
3,10,2020-05-18,p+l+c+i+c+s+y+a+i+i
